Time(sec),Temperature(C),PWM(%)
0.002,28.50,0
0.006,28.50,0
0.010,28.50,0
0.015,28.50,0
0.019,28.50,0
0.023,28.50,0
0.027,28.50,0
0.031,28.50,0
0.035,28.50,0
0.039,28.50,0
0.050,28.50,0
0.050,28.50,0
0.055,28.50,0
0.056,28.50,0
0.065,28.50,0
0.070,28.50,0
0.077,28.50,0
0.077,28.50,0
0.082,28.50,0
0.083,28.50,0
0.083,28.50,0
0.086,28.50,0
0.093,28.50,0
0.094,28.50,0
0.100,28.50,0
0.103,28.50,0
0.111,28.50,0
0.111,28.50,0
0.115,28.50,0
0.118,28.50,0
0.122,28.50,0
0.126,28.50,0
0.130,28.50,0
0.134,28.50,0
0.138,28.50,0
0.149,28.50,0
0.150,28.50,0
0.155,28.50,0
0.159,28.50,0
0.163,28.50,0
0.166,28.50,0
0.170,28.50,0
0.174,28.50,0
0.178,28.50,0
0.182,28.50,0
0.187,28.50,0
0.190,28.50,0
0.194,28.50,0
0.200,28.50,0
0.204,28.50,0
0.207,28.50,0
0.212,28.50,0
0.214,28.50,0
0.219,28.50,0
0.222,28.50,0
0.226,28.50,0
0.230,28.50,0
0.234,28.50,0
0.239,28.50,0
0.243,28.50,0
0.249,28.50,0
0.250,28.50,0
0.255,28.50,0
0.259,28.50,0
0.262,28.50,0
0.266,28.50,0
0.270,28.50,0
0.274,28.50,0
0.278,28.50,0
0.282,28.50,0
0.286,28.50,0
0.290,28.50,0
0.296,28.50,0
0.299,28.50,0
0.303,28.50,0
0.309,28.50,0
0.310,28.50,0
0.314,28.50,0
0.318,28.50,0
0.322,28.50,0
0.327,28.50,0
0.330,28.50,0
0.335,28.50,0
0.338,28.50,0
0.349,28.50,0
0.350,28.50,0
0.355,28.50,0
0.360,28.50,0
0.363,28.50,0
0.366,28.50,0
0.371,28.50,0
0.374,28.50,0
0.378,28.50,0
0.382,28.50,0
0.387,28.50,0
0.390,28.50,0
0.395,28.50,0
0.399,28.50,0
0.403,28.50,0
0.410,28.50,0
0.410,28.50,0
0.415,28.50,0
0.419,28.50,0
0.423,28.50,0
0.427,28.50,0
0.431,28.50,0
0.434,28.50,0
0.439,28.50,0
0.443,28.50,0
0.448,28.50,0
0.451,28.50,0
0.458,28.50,0
0.469,28.50,0
0.469,28.50,0
0.469,28.50,0
0.470,28.50,0
0.479,28.50,0
0.479,28.50,0
0.484,28.50,0
0.486,28.50,0
0.490,28.50,0
0.495,28.50,0
0.501,28.50,0
0.502,28.50,0
0.508,28.50,0
0.514,28.50,0
0.514,28.50,0
0.519,28.50,0
0.522,28.50,0
0.526,28.50,0
0.530,28.50,0
0.535,28.50,0
0.539,28.50,0
0.544,28.50,0
0.549,28.50,0
0.555,28.50,0
0.555,28.50,0
0.560,28.50,0
0.564,28.50,0
0.569,28.50,0
0.571,28.50,0
0.574,28.50,0
0.578,28.50,0
0.582,28.50,0
0.586,28.50,0
0.590,28.50,0
0.599,28.50,0
0.599,28.50,0
0.605,28.50,0
0.610,28.50,0
0.610,28.50,0
0.615,28.50,0
0.618,28.50,0
0.623,28.50,0
0.626,28.50,0
0.631,28.50,0
0.635,28.50,0
0.638,28.50,0
0.648,28.50,0
0.648,28.50,0
0.651,28.50,0
0.659,28.50,0
0.673,28.50,0
0.673,28.50,0
0.674,28.25,0
0.674,28.25,0
0.674,28.25,0
0.678,28.25,0
0.685,28.25,0
0.686,28.25,0
0.691,28.25,0
0.696,28.25,0
0.699,28.25,0
0.706,28.25,0
0.706,28.25,0
0.711,28.25,0
0.714,28.25,0
0.718,28.25,0
0.724,28.25,0
0.727,28.25,0
0.735,28.25,0
0.735,28.25,0
0.740,28.25,0
0.746,28.50,0
0.746,28.50,0
0.755,28.50,0
0.755,28.50,0
0.759,28.50,0
0.762,28.50,0
0.767,28.50,0
0.770,28.50,0
0.774,28.50,0
0.778,28.50,0
0.782,28.50,0
0.787,28.50,0
0.790,28.50,0
0.796,28.50,0
0.800,28.50,0
0.803,28.50,0
0.806,28.50,0
0.811,28.50,0
0.814,28.50,0
0.818,28.50,0
0.822,28.50,0
0.826,28.50,0
0.830,28.50,0
0.834,28.50,0
0.838,28.50,0
0.843,28.50,0
0.851,28.50,0
0.851,28.50,0
0.857,28.50,0
0.862,28.50,0
0.862,28.50,0
0.866,28.50,0
0.870,28.50,0
0.874,28.50,0
0.879,28.50,0
0.882,28.50,0
